FECHA;CARRIER_ORIGEN;RUTA_ORIGEN;ASR_REAL;CALLS_TOTAL;CALLS_OK;MINUTOS;AVG_CALL
2026-05-08;TELECOM ARGENTINA S.A.;POI-SNICOLAS-SIP-ENT;0;2;0;0;0
2026-05-08;CALL AND CONTACT CENTER S.R.L.;1898462-ENT;100;1;1;6,3;6,3
2026-05-08;GRUPO SERVICIOS JUNIN S.A.;487085-ENT;0;1;0;0;0
2026-05-08;UNIVERSAL VIDEO CABLE S.R.L.;13094173-ENT;0;1;0;0;0
2026-05-08;DIDXL SP Z.O.O.;1760121-ENT;0;1;0;0;0
2026-05-08;WAVENET;332699-ENT;0;1;0;0;0
2026-05-08;RECAUDADORA S.A.;1620425-ENT;100;1;1;0,25;0,25
2026-05-07;LINEIP S.R.L.;13097620-PX8-ENT;83,35;1634969;709706;148640,97;0,21
2026-05-07;IMPRUNETA S.A;1673727-ENT;43,56;896506;230838;21969,07;0,1
2026-05-07;INCEPTIA SRL;13092380-PX8-ENT;77,91;664882;267436;26197,23;0,1
2026-05-07;DIRECTV ARGENTINA SOCIEDAD ANONIMA;1735295-ENT;86,45;503373;267136;25886,42;0,1
2026-05-07;IDT CORPORATION DE ARGENTINA S.A.;1594593-ENT;26,47;390379;70007;8581,68;0,12
2026-05-07;RECAUDADORA S.A.;2238922-ENT;23,25;301294;36248;4042,38;0,11
2026-05-07;KLEVA TECH;13100368-PX8-ENT;81,3;242491;118885;15778,47;0,13
2026-05-07;BICENTEL, LLC;1979876-ENT;83,83;230795;94694;59515,85;0,63
2026-05-07;TELEFONICA DE ARGENTINA S.A.;TASA-AMBA-SIP-ENT;91,46;210769;164321;669476,98;4,07
2026-05-07;NSS S.A.;ACME-RETAIL-IN;79,15;205662;95707;85091,63;0,89
2026-05-07;EASY CALL SA;2134652-ENT;86,24;177385;85014;9116,55;0,11
2026-05-07;ASISTENCIA LEGAL INTEGRAL SRL;2707742-Px8-ENT;79,69;165084;90506;14614,85;0,16
2026-05-07;SUIVANT SA;13093020-CC-ENT;34,11;163233;36753;2139,83;0,06
2026-05-07;RECAUDADORA S.A.;13092840-CC-ENT;44,39;160119;35423;3350,55;0,09
2026-05-07;THE CHAPEAU SRL;13096781-PX8-ENT;81,77;158572;56797;11884,63;0,21
2026-05-07;TELECOM ARGENTINA S.A.;TECO-AMBA-SIP-ENT;87,81;136358;87971;388781,32;4,42
2026-05-07;IDT CORPORATION DE ARGENTINA S.A.;1770870-ENT;23,11;133417;8641;3542,52;0,41
2026-05-07;MARTINEZ MAXIMILIANO ALBERTO;2098163-ENT;12,23;129359;2556;975,43;0,38
2026-05-07;ANA MAYA SA;1824217-PRE8-ENT;75,83;128760;37455;7257,93;0,19
2026-05-07;PRO ACTION SERVICES S.A.;1878591-ENT;84,79;120702;67675;20938,83;0,31
2026-05-07;MO & PC COLLECTIONS ARGENTINA;2827126-Px8-ENT;91,09;119907;87511;26306,72;0,3
2026-05-07;MARCELO H. PENA SA;1793019-ENT;88,04;119138;74802;24426,25;0,33
2026-05-07;MULTICONEX SA;1571183-ENT;37,17;118565;23993;6587,12;0,27
2026-05-07;BHN SEGUROS GENERALES S.A.;BHN-ENT;89,29;114302;58717;9013,52;0,15
2026-05-07;LINEAS LIDELSU SRL;2208360-ENT;95,22;112615;61390;8544,97;0,14
2026-05-07;ATX;1610439-ENT;84,36;108540;56549;20599,82;0,36
2026-05-07;V.I.S. MEDIA GROUP S.A.;2270874-ENT;98,79;107817;66008;7154,38;0,11
2026-05-07;BAPRO MEDIOS DE PAGO  S.A.;1831755-ENT;51,43;101266;26205;11281,78;0,43
2026-05-07;IDT CORPORATION DE ARGENTINA S.A.;1452611-ENT;27,19;97625;7659;3946,3;0,52
2026-05-07;INFOBIP LATAM SA;13091711-PX8-ENT;87,89;93374;56970;21788,15;0,38
2026-05-07;GSA COLLECTIONS ARGENTINA SA;2354840-ENT;68,78;89846;40437;5033,8;0,12
2026-05-07;CETROGAR SA;2485421-ENT;76,22;87923;35676;7344,32;0,21
2026-05-07;JULIO FRANCISCO ANTONIO AURELIO S.A.;13088842-ENT;93,85;86280;33741;14436,83;0,43
2026-05-07;CAT TECHNOLOGIES ARGENTINA SOCIEDAD ANONIMA;1531261-ENT;29,78;78045;16602;2365,08;0,14
2026-05-07;V.I.S. MEDIA GROUP S.A.;1784942-ENT;29,34;76631;4722;913,92;0,19
2026-05-07;MARTINEZ MAXIMILIANO ALBERTO;1958741-ENT;14,34;72667;3044;1233,18;0,41
2026-05-07;IPLAN INTERNATIONAL BUSINESS INC.;2098836-ENT;72,86;72562;16290;6037,12;0,37
2026-05-07;AMX ARGENTINA S.A.;CLARO-SIP-LD-ENT;91,08;68229;47963;154615,1;3,22
2026-05-07;COMPANIA FINANCIERA ARGENTINA S A;1730869-ENT;33,94;56370;12012;5468,18;0,46
2026-05-07;TIWS ARGENTINA II S.A;2039340-ENT;92,98;55332;38561;112324,27;2,91
2026-05-07;MERCADOLIBRE S.R.L.;MERCADOLIBRE-ENT;89,63;48936;29116;5098,37;0,18
2026-05-07;MARTINEZ MAXIMILIANO ALBERTO;1958744-ENT;10,44;47863;4071;1489,63;0,37
2026-05-07;CONMEGA A.C.E.;13098440-PX8-ENT;92,04;45324;31332;13567,12;0,43
2026-05-07;NSS S.A.;CVI-RETAIL-IN;73,03;45103;23932;36279,12;1,52
2026-05-07;IGECH S.A.;1602887-ENT;29,01;44191;4664;245,23;0,05
2026-05-07;CREDICUOTAS CONSUMO S.A.;13088519-ENT;80,21;43358;15163;8677,57;0,57
2026-05-07;CALL AND CONTACT CENTER S.R.L.;13098208-PX8_ENT;86,1;42939;16670;5087,62;0,31
2026-05-07;COMUNICACION Y OPINION;2812272-Px8-ENT;81,52;40521;23162;7417,82;0,32
2026-05-07;IPLAN INTERNATIONAL BUSINESS INC.;13093126-VIN-ENT;47,48;39227;3849;2570,08;0,67
2026-05-07;NSS S.A.;NOGEO-CVI-ENT;95,92;29616;26880;103173,67;3,84
2026-05-07;CALL UP SA;2800288-Px8-ENT;97,35;27364;22000;5429,45;0,25
2026-05-07;IPLAN INTERNATIONAL BUSINESS INC.;CPEAK-DID-Px8-ENT;86,85;27277;16852;12958,6;0,77
2026-05-07;IPLAN INTERNATIONAL BUSINESS INC.;DIDLOGIC-ENT;66,22;27026;4022;1842,43;0,46
2026-05-07;MULTICONEX SA;786659-ENT;53,06;26836;2990;1291,88;0,43
2026-05-07;RICARDO MULLER;652367-ENT;26,7;23892;1798;329,32;0,18
2026-05-07;JULIO FRANCISCO ANTONIO AURELIO S.A.;13091334-ENT;41,93;23065;7646;1235,8;0,16
2026-05-07;SOLUCIONES REGIONALES DE INFORMATICA SA;492500-ENT;14,81;22095;752;545,92;0,73
2026-05-07;MARKETING ONE ARGENTINA SA;1607559-ENT;47,73;22074;3586;377,82;0,11
2026-05-07;TELECOM ARGENTINA S.A.;POI-CORDOBA-SIP-ENT;98,25;21563;18544;71879,87;3,88
2026-05-07;ON LINE ASSISTANCE SA;13094910-PX8-ENT;82,81;21104;15013;3442,92;0,23
2026-05-07;ESTUDIO PALMERO DE BELIZAN Y ASOC.;2858082-PX8-ENT;89,08;20703;12103;6829,67;0,56
2026-05-07;VN COBRANZAS S.A.;2441702-Px8-ENT;86,57;20367;13944;6935,75;0,5
2026-05-07;POLIARQUIA CONSULTORES S.A;2427992-Px8-ENT;96,91;20143;11175;3256,5;0,29
2026-05-07;ON LINE ASSISTANCE SA;13045865-PX8-ENT;84,62;19257;13308;2263,83;0,17
2026-05-07;IPLAN INTERNATIONAL BUSINESS INC.;1653615-ENT;25,67;18839;928;2585,6;2,79
2026-05-07;CAT TECHNOLOGIES ARGENTINA SOCIEDAD ANONIMA;1503127-ENT;42,37;18476;1849;398,53;0,22
2026-05-07;MARCODINA SA;826199-ENT;90,67;18301;8201;1926,05;0,23
2026-05-07;NSS S.A.;MEDIANT-TRAMA-ENT;55,9;17952;2223;2343,12;1,05
2026-05-07;MARISA CLAUDIA BERETTA;769991-ENT;45,82;17444;2120;1205,87;0,57
2026-05-07;IPLAN INTERNATIONAL BUSINESS INC.;13088160-BTS-ENT;72,16;16938;4246;3963,52;0,93
2026-05-07;IPLAN INTERNATIONAL BUSINESS INC.;13097097-QXTEL-ENT;64,86;16690;2304;4413,83;1,92
2026-05-07;POLIARQUIA CONSULTORES S.A;1415315-ENT;45,4;16028;1145;689,68;0,6
2026-05-07;ENTELEQ S.A.S.;2208308-ENT;72,83;15835;4034;1847,1;0,46
2026-05-07;COOPERATIVA DE VIVIENDA CREDITO Y CONSUMO CREDIKOT;13080500-ENT;83,57;15601;7866;3308,8;0,42
2026-05-07;MARTINEZ MAXIMILIANO ALBERTO;1958743-ENT;37,32;15445;1113;418,3;0,38
2026-05-07;BUDGET S.R.L.;852035-ENT;22,92;14975;910;222,83;0,24
2026-05-07;TELECOM ARGENTINA S.A.;POI-ROSARIO-SIP-ENT;89,03;14876;11971;22083,35;1,84
2026-05-07;IBR ARGENTINA S.A.;2336450-ENT;67,88;14831;4914;932,95;0,19
2026-05-07;IPLAN INTERNATIONAL BUSINESS INC.;1704597-ENT;9,35;14141;424;2495,2;5,88
2026-05-07;BUDGET S.R.L.;2033424-ENT;56,32;14079;4395;411,95;0,09
2026-05-07;GESTION DE PRESTAMOS Y COBRANZAS S.A.;1645564-ENT;66,54;13607;2695;1497,4;0,56
2026-05-07;TELEPROM ARGENTINA S.A.;1702596-ENT;35,29;12765;1309;382,23;0,29
2026-05-07;CAT TECHNOLOGIES ARGENTINA SOCIEDAD ANONIMA;1761735-24-ENT;83,57;12522;8381;2108,25;0,25
2026-05-07;LATINFON CONTACT CENTER S.R.L.;2549392-Px8-ENT;99,14;11482;8954;3116,93;0,35
2026-05-07;TRESPUNTOZERO S.A.;2422878-ENT;35,56;10775;1017;1164,35;1,14
2026-05-07;V.I.S. MEDIA GROUP S.A.;1784943-ENT;16,11;10471;1019;129,1;0,13
2026-05-07;IPLAN INTERNATIONAL BUSINESS INC.;DIDWW-DKUSA-ENT;91,52;10265;4826;3990,53;0,83
2026-05-07;ENTELEQ S.A.S.;1802612-ENT;8,26;10155;330;164,18;0,5
2026-05-07;TELECENTRO S.A.;TELECENTRO-SIP-ENT;72,34;8545;3780;9531,35;2,52
2026-05-07;IPLAN INTERNATIONAL BUSINESS INC.;2155169-TWILIO-ENT;87,93;8230;5010;2340,48;0,47
2026-05-07;TELEPROM ARGENTINA S.A.;2068014-ENT;90,44;7914;5355;1842,43;0,34
2026-05-07;COMUNICACION Y OPINION;2587728-COMYOPI-ENT;38,19;7843;829;389,58;0,47
2026-05-07;DIAL DATABASE MARKETING S.A;1636056-ENT;72,35;7464;2143;1353,22;0,63
2026-05-07;IPLAN INTERNATIONAL BUSINESS INC.;2466384-Px8_LM-ENT;71,6;6181;2161;1391,85;0,64
2026-05-07;C2 S.A.;2159194-ENT;88,24;6038;3848;1605,63;0,42
2026-05-07;RECAUDADORA S.A.;1620425-ENT;11,34;6002;274;47,42;0,17
2026-05-07;TARJETA NARANJA SA;13094948-ENT;85,67;5906;4269;1662,52;0,39
2026-05-07;CENTRO INTERACCION MULTIMEDIA SA;APEX-CLIENTES-ENT;67,5;5853;3357;2624,32;0,78
2026-05-07;CAT TECHNOLOGIES ARGENTINA SOCIEDAD ANONIMA;1937513-ENT;90,07;5668;4245;1515,95;0,36
2026-05-07;IBR ARGENTINA S.A.;1610921-ENT;52,83;5349;673;1721,68;2,56
2026-05-07;IPLAN INTERNATIONAL BUSINESS INC.;2353150-LATINAT-ENT;47,54;5296;656;81,23;0,12
2026-05-07;DIRECTV ARGENTINA SOCIEDAD ANONIMA;2121704-ENT;92,02;5189;3666;15102,67;4,12
2026-05-07;GRUPO P Y D S A;1700019-ENT;90,92;4989;2955;460,45;0,16
2026-05-07;ALAU TECNOLOGIA S.A.U;13091423-PX8-ENT;89,79;4411;1619;2804,83;1,73
2026-05-07;IDT CORPORATION DE ARGENTINA S.A.;13091348-ENT;72,03;3667;327;319,08;0,98
2026-05-07;NEXT LATINOAMERICA SA;1726433-ENT;89,97;3554;2323;819,57;0,35
2026-05-07;TELECOM ARGENTINA S.A.;POI-TUCUMAN-SIP-ENT;98,68;3416;2919;10916,88;3,74
2026-05-07;ATX;ATX-ENT;40,56;3411;275;107,32;0,39
2026-05-07;NSS S.A.;TRAMAS-E1-ENT;89,42;3061;1826;3987,43;2,18
2026-05-07;ORANGE BUSINESS SERVICES ARGENTINA SA;1874623-ENT;89,23;2859;1367;1726,75;1,26
2026-05-07;BELGACOM INTERNATIONAL CARRIER SERVICE S.A.;1453376-ENT;55,32;2847;307;1176,88;3,83
2026-05-07;CISTECH S.R.L.;2254224-ENT;93,09;2647;1603;1605,33;1
2026-05-07;IMPRUNETA S.A;1587493-ENT;3,08;2423;48;5,92;0,12
2026-05-07;VN COBRANZAS S.A.;1727363-ENT;54,07;2291;412;241,2;0,59
2026-05-07;PRO ACTION SERVICES S.A.;2262501-ENT;41,59;2284;361;148,9;0,41
2026-05-07;LEVEL 3;LEVEL3-LD-ENT;98,85;2073;1721;6682,72;3,88
2026-05-07;CANELLADA EDUARDO MARCELO;747603-ENT;49,87;2058;186;119,83;0,64
2026-05-07;COACTIVA GROUP.;13097804-PX8-ENT;84,99;1973;940;590,93;0,63
2026-05-07;PAKTAR S R L;2186921-ENT;46,87;1640;202;88,25;0,44
2026-05-07;PRO ACTION SERVICES S.A.;1529913-ENT;46,22;1617;562;223,53;0,4
2026-05-07;CPS S.A. a borrar;484685-ENT;19,49;1551;114;208,32;1,83
2026-05-07;MU?OZ AGUIRRE & ASOCIADOS S.R.L.;13096882-ENT;82,33;1531;708;628,32;0,89
2026-05-07;GESTION DE PRESTAMOS Y COBRANZAS S.A.;2182558-ENT;83,9;1421;1016;714,23;0,7
2026-05-07;IPLAN INTERNATIONAL BUSINESS INC.;13088390-TGS_ENT;69,76;1416;293;783,85;2,68
2026-05-07;GELLER ABOGADOS S.A.;1709925-ENT;36,61;1302;261;61,08;0,23
2026-05-07;MO & PC COLLECTIONS ARGENTINA;2290322-ENT;88,99;1298;655;442,55;0,68
2026-05-07;AZCOM SRL;492508-ENT;93,56;1275;799;1578,08;1,98
2026-05-07;COOPERATIVA TELEFONICA, DE VIVIENDA Y OTROS SERVICIOS PUBLICOS DEL VISO LIMITADA;DELVISO-SIP-ENT;82,74;1263;139;363,25;2,61
2026-05-07;CONSUMAS S.A;2791044-Px8-ENT;89,4;1224;953;176,95;0,19
2026-05-07;IS LATAM INTELLIGENT SOLUTIONS SA;2629848-Px8-ENT;66,71;1211;551;185,02;0,34
2026-05-07;TELECOM ARGENTINA S.A.;POI-SANTAFE-SIP-ENT;100;1167;517;1398,75;2,71
2026-05-07;ORBITH S.A;1848095-ENT;91,58;1164;892;501,7;0,56
2026-05-07;TELECOM ITALIA SPARKLE S.P.A.;653085-ENT;1,99;1108;20;75,85;3,79
2026-05-07;BERGAGNA CARLOS SEBASTIAN;13094894-PX8-ENT;55,31;1096;172;81,52;0,47
2026-05-07;SOLUCIONES DE CONTACTO SA;737629-ENT;68,81;1016;439;408,85;0,93
2026-05-07;COLLINS SA;13096884-CC-ENT;44,64;1001;208;27,52;0,13
2026-05-07;IPLAN DIGITALK;DARWIN_DK-ENT;57,76;959;67;1,52;0,02
2026-05-07;TELECOM ARGENTINA S.A.;POI-CRRNTES-SIP-ENT;100;899;473;351,18;0,74
2026-05-07;CANOA IMPACTO GLOBAL S.A.;2854164-PX8-ENT;89,03;867;487;331,1;0,68
2026-05-07;BELGACOM INTERNATIONAL CARRIER SERVICE S.A.;2002322-ENT;82,63;861;295;373,53;1,27
2026-05-07;CEIBO CREDITOS S.A.;13091624-PX8-ENT;79,78;859;213;329,32;1,55
2026-05-07;GLOBALTECH TELECOMUNICACIONES;2035853-ENT;84,42;832;428;1225,12;2,86
2026-05-07;PRO ACTION SERVICES S.A.;1452571-ENT;61,97;739;132;100,77;0,76
2026-05-07;TELECOM ARGENTINA S.A.;POI-SALTA-SIP-ENT;92,57;738;299;703,52;2,35
2026-05-07;DESOL S A;1513661-ENT;91,03;661;355;754,43;2,13
2026-05-07;SWISS MEDICAL S.A.;SWISS-PRE8-ENT;93,53;658;434;1099,75;2,53
2026-05-07;AGINET S.A.;492511-ENT;68,32;632;276;276,8;1
2026-05-07;CONVERGIA INC.;396103-ENT;0;566;0;0;0
2026-05-07;TELECOM ARGENTINA S.A.;POI-PARANA-SIP-ENT;55,73;506;277;1241,72;4,48
2026-05-07;CLIENTING GROUP S A;1932473-ENT;78,07;498;210;264,65;1,26
2026-05-07;GROW UP SERVICIOS INTEGRALES SA;670163-ENT;11,54;490;12;4,72;0,39
2026-05-07;OLUM SRL;1972310-ENT;89,7;474;331;218,17;0,66
2026-05-07;BHN SEGUROS GENERALES S.A.;2114298-ENT;86,76;459;59;60;1,02
2026-05-07;NSS S.A.;Voipack-genesys-in;96,65;457;346;429,35;1,24
2026-05-07;INDICOM S.A.;2542186-Px8-ENT;95,63;443;350;192,28;0,55
2026-05-07;TOUCHED BPO;1933775-ENT;88,21;442;172;47,45;0,28
2026-05-07;IPLAN INTERNATIONAL BUSINESS INC.;2258260-AVOXI-ENT;94,39;426;286;449,83;1,57
2026-05-07;TECNOLOGIA Y TELECOMUNICACIONES IP S.R.L;2114564-ENT;96,7;422;381;788,7;2,07
2026-05-07;CITYTECH SA;1893711-ENT;64,46;413;78;306,43;3,93
2026-05-07;VOICENTER S.A.;13096355-PX8-ENT;94,53;408;311;349,08;1,12
2026-05-07;ANA MAYA SA;1860638-ENT;49,06;382;52;5,02;0,1
2026-05-07;ALLEVA CLAUDIO HECTOR;1505281-ENT;83,13;381;202;457,15;2,26
2026-05-07;IPLAN INTERNATIONAL BUSINESS INC.;13080885-IPBTEL-ENT;69,44;372;25;23,2;0,93
2026-05-07;GM TELECOM CORPORATION;620947-ENT;0;371;0;0;0
2026-05-07;TELESERVICIOS Y MARKETING SRL;2541566-Px8-ENT;97,3;370;216;246,53;1,14
2026-05-07;TELECOM ARGENTINA S.A.;POI-RESTNCIA-SIP-ENT;100;363;76;470,23;6,19
2026-05-07;TELESERVICIOS Y MARKETING SRL;751349-ENT;40,82;351;40;100,78;2,52
2026-05-07;I-FULL SRL;1877667-ENT;95,45;340;231;388,88;1,68
2026-05-07;MENTAWAI S.R.L.;666803-ENT;89,52;340;222;282,45;1,27
2026-05-07;PRAGA GGB S.R.L.;1797965-ENT;91,73;337;244;220,73;0,9
2026-05-07;CALL UP SA;2799788-Pcc-ENT;42,16;330;86;22,1;0,26
2026-05-07;TEVECOMPRAS 2001 SRL;2773828-ENT;90,65;312;223;300,83;1,35
2026-05-07;TELECOM ARGENTINA S.A.;POI-GGUAYCHU-SIP-ENT;100;309;292;272,83;0,93
2026-05-07;TECNOLOGIA Y TELECOMUNICACIONES IP S.R.L;2496034-Px8-ENT;94,09;306;239;270,18;1,13
2026-05-07;TRIMOTION S.R.L.;1531643-ENT;97,58;301;242;560,52;2,32
2026-05-07;NUBICOM S.R.L.;1950424-ENT;91,63;296;208;264,5;1,27
2026-05-07;TELEPROM ARGENTINA S.A.;1832757-ENT;69,44;267;75;54,7;0,73
2026-05-07;TELEPROM ARGENTINA S.A.;2025330-ENT;98,52;236;133;50,95;0,38
2026-05-07;2030 TELECOMUNICACIONES S.A.;375045-ENT;90;216;72;192,95;2,68
2026-05-07;CISTECH S.R.L.;1806855-ENT;87,5;189;126;391,68;3,11
2026-05-07;COMUNICACIONES MULTIMEDIA S.A;1561335-ENT;36,54;169;38;14,75;0,39
2026-05-07;DARCOM S.A.;1932372-ENT;90,91;165;110;223,02;2,03
2026-05-07;BUENOS AIRES CALL SA;2067132-ENT;53,08;157;69;140,8;2,04
2026-05-07;EXXONMOBIL BUSINESS SUPPORT CENTER ARGENTINA SRL;EXXON-ENT;96,72;150;118;425,2;3,6
2026-05-07;MULTICONEX SA;13089438-ENT;76,03;149;92;69,72;0,76
2026-05-07;BM SOLUCIONES S.R.L;1807739-ENT;94,02;131;110;45,47;0,41
2026-05-07;MUNICIPALIDAD DE LA CIUDAD DE CORDOBA;13088032-ENT;88,54;129;85;201,67;2,37
2026-05-07;SIETE CAPAS;2817020-ENT;89,57;129;103;235,57;2,29
2026-05-07;T V FUEGO SOCIEDAD ANONIMA;433670-ENT;96,04;127;97;72,78;0,75
2026-05-07;AZCOM SRL;1762321-ENT;89,19;105;66;92,3;1,4
2026-05-07;IPLAN INTERNATIONAL BUSINESS INC.;2545022-DIDWW2-ENT;100;103;85;56,57;0,67
2026-05-07;R P B SOCIEDAD ANONIMA;13095588-ENT;95,12;87;78;18,55;0,24
2026-05-07;SEGUROS BERNARDINO RIVADAVIA COOP LTDA;BERNA-PRE8-ENT;76;86;57;177;3,11
2026-05-07;IPLAN INTERNATIONAL BUSINESS INC.;NEW-CALL-DKUSA-ENT;91,67;85;44;132,27;3,01
2026-05-07;ESTUDIO RECUPERO SA;2120504-ENT;2,9;84;2;0,23;0,12
2026-05-07;SUIVANT SA;13092371-SUIVANT-ENT;85,11;82;40;12,27;0,31
2026-05-07;FANDI?O MARIA VALERIA;1614519-ENT;73,68;79;14;11,6;0,83
2026-05-07;MARTINEZ MAXIMILIANO ALBERTO;2339641-ENT;30;76;12;12,77;1,06
2026-05-07;P C C P S A;656395-ENT;94,44;73;51;117,28;2,3
2026-05-07;INTERCALL SOLUCIONES S.R.L;2290440-ENT;94,44;72;34;7,85;0,23
2026-05-07;STRATTON ARGENTINA S.A.;708115-ENT;92,59;60;50;205,57;4,11
2026-05-07;DIRECT CONTACT SOLUTIONS SA;2733686-ENT;100;58;22;11,58;0,53
2026-05-07;CITYTECH SA;1935463-ENT;93,75;56;45;25,48;0,57
2026-05-07;ALLIANZ ARGENTINA COMPA?IA DE SEGUROS SOCIEDAD ANO;13091364-ENT;97,3;55;36;134,77;3,74
2026-05-07;GESTIVA S.A;13097812-PX8-ENT;87,23;55;41;20;0,49
2026-05-07;SOLUCIONES REGIONALES DE INFORMATICA SA;Soluciones-ENT;100;47;22;92,12;4,19
2026-05-07;IFX NETWORKS SA;483821-ENT;100;47;42;11,07;0,26
2026-05-07;CYBERWAVE S.A.;2504364-ENT;91,43;46;32;79,3;2,48
2026-05-07;PRAXYS SOCIEDAD ANONIMA;13098864-ENT;95,83;45;23;104,8;4,56
2026-05-07;CITYTECH SA;1914053-PREFIX5-ENT;10,71;45;3;0,85;0,28
2026-05-07;VOCALSAT ARGENTINA S.A.;1768821-ENT;90,32;42;28;61,33;2,19
2026-05-07;CISTECH S.R.L.;1957252-ENT;67,65;39;23;75,05;3,26
2026-05-07;IPLAN INTERNATIONAL BUSINESS INC.;13097088_INTERMAX-EN;100;38;22;70,98;3,23
2026-05-07;CENATTEL SA;1977892-ENT;100;36;29;26,3;0,91
2026-05-07;GLOBAL PROCESSING SA;1636352-ENT;100;34;34;11,85;0,35
2026-05-07;ETERNET S.R.L.;1419563-ENT;88,89;30;8;3,78;0,47
2026-05-07;COOPERATIVA DE ELECTRICIDAD, SERVICIOS Y OBRAS PUBLICAS DE SAN BERNARDO LTDA;393337-ENT;88;29;22;160,68;7,3
2026-05-07;TELEPROM ARGENTINA S.A.;2242668-ENT;100;28;19;3,03;0,16
2026-05-07;COOPERATIVA ELECTRICA DE CHACABUCO LIMITADA;683465-ENT;92,31;26;12;8,88;0,74
2026-05-07;TELETEL CHILE;413460-ENT;100;24;13;36,58;2,81
2026-05-07;NEOTEL SRL;697593-ENT;92,31;22;12;64,87;5,41
2026-05-07;IP-TEL S.A.;396279-ENT;86,67;20;13;51,6;3,97
2026-05-07;COOPERATIVA ELECTRICA Y SERV MARIANO MORENO LTDA;510481-ENT;41,18;19;7;42,43;6,06
2026-05-07;SEGUROS BERNARDINO RIVADAVIA COOP LTDA;1926286-ENT;0;19;0;0;0
2026-05-07;BUDGET S.R.L.;2033423-ENT;33,33;17;3;1,8;0,6
2026-05-07;INCEPTIA SRL;13092380-ENT;100;16;15;37,5;2,5
2026-05-07;FIBERMAX SA;1553295-ENT;100;14;11;4,53;0,41
2026-05-07;STRATTON ARGENTINA S.A.;1926549-ENT;100;14;12;64,23;5,35
2026-05-07;TELECOM ARGENTINA S.A.;POI-RIO4TO-SIP-ENT;0;13;0;0;0
2026-05-07;TAG CONTINENTAL S.R.L.;592936-ENT;100;12;12;10,23;0,85
2026-05-07;TELECOM ARGENTINA S.A.;POI-CAMPANA-SIP-ENT;100;12;7;11,7;1,67
2026-05-07;CONVERGIA INC.;1420753-ENT;0;9;0;0;0
2026-05-07;IPLAN INTERNATIONAL BUSINESS INC.;BTS-2271224-ENT;100;8;5;4,43;0,89
2026-05-07;TELESERVICIOS Y MARKETING SRL;1573593-ENT;75;8;6;0,43;0,07
2026-05-07;IPLAN INTERNATIONAL BUSINESS INC.;1593522-ENT;0;8;0;0;0
2026-05-07;BT LATAM ARGENTINA S.A. a borrar;BTLATAM-SIP-ENT;100;8;7;12,07;1,72
2026-05-07;IPNEXT S.A.;2368458-ENT;100;7;7;9,98;1,43
2026-05-07;TELECOM ARGENTINA S.A.;POI-SLORENZO-SIP-ENT;100;7;1;1,43;1,43
2026-05-07;GRUPO SERVICIOS JUNIN S.A.;487085-ENT;100;6;3;0,63;0,21
2026-05-07;COMUNICACIONES MULTIMEDIA S.A;709319-ENT;100;6;6;20,75;3,46
2026-05-07;TELECOM ARGENTINA S.A.;POI-SNICOLAS-SIP-ENT;0;5;0;0;0
2026-05-07;TELCONET S A;492513-ENT;100;5;3;2,82;0,94
2026-05-07;IPLAN DIGITALK;TATA_DARWIN-DK-ENT;100;4;3;7,63;2,54
2026-05-07;24/7 COMMUNICATION, INC;452369-ENT;100;4;3;10,2;3,4
2026-05-07;KONECTA SERVICIOS ADMINISTRATIVOS Y TECNOLOGICOS;1763821-ENT;0;4;0;0;0
2026-05-07;SERVICIO SATELITAL S.A.;SERVSAT-ENT;0;3;0;0;0
2026-05-07;TELEPROM ARGENTINA S.A.;1702597-ENT;100;3;2;0,48;0,24
2026-05-07;IMPRUNETA S.A;1586407-ENT;100;2;2;0,1;0,05
2026-05-07;COOPERATIVA LIMITADA DE PROVISION DE SERVICIOS ELECTRICOS, OBRAS Y SERVICIOS PUBLICOS, ASISTENCIALES Y CREDITOS, VIVIENDA Y CONSUMO DE TRENQUE LAUQUEN;391001-ENT;100;2;2;7,03;3,52
2026-05-07;ATENTO ARGENTINA S.A;1562239-ENT;0;2;0;0;0
2026-05-07;PREVI SRL;1773829-ENT;0;2;0;0;0
2026-05-07;ARSAT SA;1547639-ENT;100;2;1;0,57;0,57
2026-05-07;TELECOM ARGENTINA S.A.;POI-ZARATE-SIP-ENT;0;1;0;0;0
2026-05-07;TELECOM ARGENTINA S.A.;POI-ESCOBAR-SIP-ENT;0;1;0;0;0
2026-05-07;TELECOM ARGENTINA S.A.;POI-ARGUELLO-SIP-ENT;0;1;0;0;0
2026-05-07;LOGISTEL SERVICIOS INTERNACIONALES S.A;781013-ENT;100;1;1;3,4;3,4
2026-05-07;TARJETA NARANJA SA;13095142-PX8-ENT;0;1;0;0;0
2026-05-07;WAVENET;332699-ENT;100;1;1;10,5;10,5
2026-05-06;LINEIP S.R.L.;13097620-PX8-ENT;83,93;1612392;680508;129717,25;0,19
2026-05-06;INCEPTIA SRL;13092380-PX8-ENT;79,52;762564;313525;35383,02;0,11
2026-05-06;IMPRUNETA S.A;1673727-ENT;50,75;757656;219701;22432,53;0,1
2026-05-06;DIRECTV ARGENTINA SOCIEDAD ANONIMA;1735295-ENT;86,56;524451;277800;26682,9;0,1
2026-05-06;IDT CORPORATION DE ARGENTINA S.A.;1594593-ENT;29,81;377828;77931;8957;0,11
