FECHA;CARRIER_DESTINO;RUTA_DESTINO;ASR_REAL;CALLS_TOTAL;CALLS_OK;MINUTOS;AVG_CALL
2026-07-11;MUSURIT SA;389337-DID;89,74;39;35;142,97;4,08
2026-07-11;ENPRO SRL;ENPRO-DID-SAL;100;39;37;157,02;4,24
2026-07-11;GESTIVA S.A;670765-SAL;100;38;38;152,32;4,01
2026-07-11;TEVECOMPRAS 2001 SRL;2773828-SAL;100;38;32;68,35;2,14
2026-07-11;IPLAN INTERNATIONAL BUSINESS INC.;13093126-VIN-SAL;24,32;37;9;4,45;0,49
2026-07-11;DARCOM S.A.;318373-SAL;88,57;36;31;99,68;3,22
2026-07-11;BM SOLUCIONES S.R.L;BMSOLUCIONES-DID-SAL;100;36;33;31,13;0,94
2026-07-11;SIETE CAPAS;2817020-SAL;100;35;35;164,5;4,7
2026-07-11;NSS S.A.;94476-ANDAR-SAL;100;35;35;97;2,77
2026-07-11;RECUPERO INTEGRAL SRL;1488907-SAL;100;35;9;2,72;0,3
2026-07-11;MERCADOLIBRE S.R.L.;MERCADOLIBRE-SAL;100;33;32;3,98;0,12
2026-07-11;IPLAN INTERNATIONAL BUSINESS INC.;COMMPEAK_DK-SAL;100;33;15;4,22;0,28
2026-07-11;NSS S.A.;38882-YMKSA-SAL;100;32;23;37,72;1,64
2026-07-11;IPLAN INTERNATIONAL BUSINESS INC.;IPCOM-800-SAL;93,75;32;30;8,82;0,29
2026-07-11;COMUNICACION Y OPINION;2812272-COMYOP-SAL;0;32;0;0;0
2026-07-11;NSS S.A.;148049-NAVA-SAL;100;31;31;39,92;1,29
2026-07-11;NSS S.A.;38880-YMKSA-SAL;93,33;31;14;26,98;1,93
2026-07-11;CANELLADA EDUARDO MARCELO;747603-SAL;100;31;31;22,22;0,72
2026-07-11;AGINET S.A.;394891-SAL;34,48;29;10;19,1;1,91
2026-07-11;NSS S.A.;203333-NATAL-SAL;100;29;22;34,07;1,55
2026-07-11;NSS S.A.;426197-ATENCION-SAL;100;29;29;70,38;2,43
2026-07-11;IPLAN INTERNATIONAL BUSINESS INC.;13097088_INTERMAX-SA;100;28;12;5,92;0,49
2026-07-11;NSS S.A.;1792949-SERV-ASI-SAL;100;27;25;8,7;0,35
2026-07-11;NSS S.A.;2025115-SWISS-SAL;100;26;26;54,35;2,09
2026-07-11;INQUESTA SRL EN FORMACION;13101225-PX8-SAL;0;26;0;0;0
2026-07-11;INDICOM S.A.;INDICOM-DID-SAL;100;26;26;136,13;5,24
2026-07-11;ESTUDIO HFA Y ASOCIADOS SC;1681631-SAL;100;26;26;58,93;2,27
2026-07-11;STRATTON ARGENTINA S.A.;1926549-GENESYS-SAL;100;26;26;150,38;5,78
2026-07-11;IMPRUNETA S.A;1586407-SAL;100;25;25;53,92;2,16
2026-07-11;COOPERATIVA DE VIVIENDA CREDITO Y CONSUMO CREDIKOT;13080500-SAL;100;23;18;8,85;0,49
2026-07-11;PAKTAR S R L;PAKTAR-DID-SAL;100;23;23;98;4,26
2026-07-11;STRATTON NEA S.A.;1653146-SAL;100;23;23;14,92;0,65
2026-07-11;RODOLFO CASSINI S.A.;13087785-SAL;100;22;22;10,62;0,48
2026-07-11;NSS S.A.;348001-FIDEICOM-SAL;100;21;21;22,15;1,05
2026-07-11;TELETEL S. A.;490030-SAL;100;21;13;51,72;3,98
2026-07-11;MAGALAJO S.A.;MAGALAJO-DID-SAL;0;21;0;0;0
2026-07-11;SOLUCIONES DE CONTACTO SA;737629Wise-SAL;100;21;21;3,57;0,17
2026-07-11;SC COLLECTION S.A.;SC-DID-SAL;100;21;21;5,92;0,28
2026-07-11;BHN SEGUROS GENERALES S.A.;BHN-DID-SAL;100;21;20;62,08;3,1
2026-07-11;NSS S.A.;23168-AMERICA-SAL;100;20;11;17,95;1,63
2026-07-11;CAT TECHNOLOGIES ARGENTINA SOCIEDAD ANONIMA;CAT-DID-17617-SAL;100;20;19;2,2;0,12
2026-07-11;NSS S.A.;23165-AMERICA-SAL;100;20;17;27,1;1,59
2026-07-11;NSS S.A.;104603-OSPLAD-SAL;100;17;8;83,58;10,45
2026-07-11;RICARDO MULLER;652367-SAL;100;17;17;2,07;0,12
2026-07-11;NSS S.A.;430927-ZURICH-SAL;0;16;0;0;0
2026-07-11;TARJETA NARANJA SA;13094948-SAL;0;16;0;0;0
2026-07-11;NEOTEL SRL;673033-SAL;100;16;16;5,67;0,35
2026-07-11;NSS S.A.;1713546-CENTRO-O-SAL;0;15;0;0;0
2026-07-11;FIBERMAX SA;1553295-SAL;100;15;13;22,47;1,73
2026-07-11;NSS S.A.;136953-SWISS-SAL;0;15;0;0;0
2026-07-11;CLUB ATLETICO RIVER PLATE ASOCIACION CIVIL;13096388-SAL;100;14;14;4,15;0,3
2026-07-11;VN COBRANZAS S.A.;VNCOBRANZAS-DID-SAL;100;14;14;19,43;1,39
2026-07-11;NSS S.A.;407121-EAN-SAL;100;14;7;6,47;0,92
2026-07-11;DIRECT CONTACT SOLUTIONS SA;2733686-SAL;100;13;13;24,22;1,86
2026-07-11;CITYTECH SA;1935463-SAL;100;13;13;29,6;2,28
2026-07-11;NSS S.A.;65796-CIMA-SAL;100;13;13;28,1;2,16
2026-07-11;ORANGE BUSINESS SERVICES ARGENTINA SA;ORANGE-DID-SAL;0;13;0;0;0
2026-07-11;BUDGET S.R.L.;BUDGET-DID-SAL;0;12;0;0;0
2026-07-11;NSS S.A.;228694-CASINO-SAL;100;12;10;26,5;2,65
2026-07-11;TRIMOTION S.R.L.;664647-SAL;100;12;12;6,55;0,55
2026-07-11;NSS S.A.;2084530-SWISS-ME-SAL;0;12;0;0;0
2026-07-11;ORBITH S.A;TELEP-ORBITH-SAL;100;12;12;36,7;3,06
2026-07-11;TELEDIFUSORA S.A.;TELEDIFUSORA-SAL;50;11;2;0,45;0,23
2026-07-11;CLIENTING GROUP S A;CLIENTING-DID-SAL;100;11;10;6,55;0,66
2026-07-11;NSS S.A.;750372-ACES-SAL;100;10;10;1,95;0,2
2026-07-11;IPNEXT S.A.;2368458-SAL;100;10;7;9,83;1,4
2026-07-11;ALAU TECNOLOGIA S.A.U;ALAU-SAL;0;10;0;0;0
2026-07-11;LINEAS LIDELSU SRL;2208360-SAL;0;9;0;0;0
2026-07-11;NSS S.A.;558156-DEFGRAL-SAL;100;9;1;2,65;2,65
2026-07-11;NSS S.A.;286120-VIABAIX-SAL;100;9;9;68,75;7,64
2026-07-11;GEORED S.A.;484145-SAL;100;9;9;16,7;1,86
2026-07-11;SERVICIO SATELITAL S.A.;SERVSAT-SAL;100;9;9;6,48;0,72
2026-07-11;CENATTEL SA;CENATTEL-DID-SAL;100;8;8;2,9;0,36
2026-07-11;NSS S.A.;278663-BALANZ-SAL;100;8;8;0,97;0,12
2026-07-11;PREVI SRL;1773829-SAL;100;8;8;12,95;1,62
2026-07-11;DARCOM S.A.;238607-SAL;100;8;8;0,8;0,1
2026-07-11;IFX NETWORKS SA;433015-SAL;28,57;7;2;0,53;0,27
2026-07-11;MARISA CLAUDIA BERETTA;1402961-SAL;100;7;7;5,97;0,85
2026-07-11;TELECOM ITALIA SPARKLE S.P.A.;653085-SAL;100;7;3;0,12;0,04
2026-07-11;GENERAL COLLECT S.A.S.;13099816-PX8-SAL;0;7;0;0;0
2026-07-11;CIPE SOLUTIONS S.A;1526379-SAL;100;7;7;9,55;1,36
2026-07-11;FANDI?O MARIA VALERIA;FANDINO-MARI-SAL;0;7;0;0;0
2026-07-11;C2 S.A.;13102547-PX8-SAL;100;6;6;0,5;0,08
2026-07-11;TELCONET S A;403097-SAL;0;6;0;0;0
2026-07-11;NSS S.A.;1874211-G.M.S.-SAL;100;6;6;4,4;0,73
2026-07-11;NSS S.A.;771388-C2SA-SAL;100;6;6;0,1;0,02
2026-07-11;NSS S.A.;365586-IGLESIA-SAL;100;6;4;0,22;0,05
2026-07-11;NSS S.A.;1420709-SANEMETE-SAL;100;6;6;3,23;0,54
2026-07-11;TASKPHONE ARGENTINA SA;TASKPHONE-DID-SAL;0;6;0;0;0
2026-07-11;NSS S.A.;1608647-COLOPLAS-SAL;100;6;6;1,9;0,32
2026-07-11;AGINET S.A.;657321-SAL;83,33;6;5;12,45;2,49
2026-07-11;NSS S.A.;1654031-REINO-SAL;100;6;5;3,17;0,63
2026-07-11;EXXONMOBIL BUSINESS SUPPORT CENTER ARGENTINA SRL;13092369-SAL;100;6;4;2,23;0,56
2026-07-11;NSS S.A.;1542307-SUMITOMO-SAL;100;6;3;2,77;0,92
2026-07-11;BROADBANDTECH S.A.;BBT-LO-SAL;0;5;0;0;0
2026-07-11;Latinatel;392929-SAL;0;5;0;0;0
2026-07-11;NSS S.A.;78953-ESTUDIO-SAL;0;5;0;0;0
2026-07-11;NSS S.A.;205989-LIDERAR-SAL;100;5;4;1,45;0,36
2026-07-11;VN GLOBAL BPO S.A.;2004988-SAL;0;5;0;0;0
2026-07-11;BCN CYS SRL;BCN-DID-SAL;100;5;5;0,25;0,05
2026-07-11;NSS S.A.;503439-ZURICH-SAL;0;5;0;0;0
2026-07-11;NSS S.A.;1937106-BANCREDI-SAL;100;5;2;0,2;0,1
2026-07-11;STRATTON ARGENTINA S.A.;708115-SAL;33,33;5;1;0,07;0,07
2026-07-11;MO & PC COLLECTIONS ARGENTINA;1517615-SAL;100;5;5;7,02;1,4
2026-07-11;NSS S.A.;1576379-CRIBA-SAL;100;5;5;0,58;0,12
2026-07-11;MARKETING ONE ARGENTINA SA;MARKETING-DID-SAL;100;4;4;15,67;3,92
2026-07-11;NSS S.A.;554031-FORINO-SAL;100;4;4;0,3;0,08
2026-07-11;QXTEL LIMITED;1441680-SAL;0;4;0;0;0
2026-07-11;CALL UP SA;2800288-Px8-SAL;100;4;4;0,2;0,05
2026-07-11;NSS S.A.;300391-AMERICA-TV-SA;100;4;4;46,5;11,63
2026-07-11;CEIBO CREDITOS S.A.;CEIBO-SAL;0;4;0;0;0
2026-07-11;NSS S.A.;89443-COLEGIODEE-SAL;100;4;4;3,87;0,97
2026-07-11;ATX;ATX-IVR-SAL-750890;0;4;0;0;0
2026-07-11;IPLAN INTERNATIONAL BUSINESS INC.;DIDWW-800-DK-SAL;100;4;1;1,27;1,27
2026-07-11;NSS S.A.;33393-FUNDUNIPAL-SAL;100;4;4;0,18;0,05
2026-07-11;NSS S.A.;234090-TRANSPUNI-SAL;0;4;0;0;0
2026-07-11;NSS S.A.;766253-SINDICATO-SAL;100;4;3;2,35;0,78
2026-07-11;NSS S.A.;665593-AMIGAL-SAL;100;3;3;0,1;0,03
2026-07-11;LOJDA GUILLERMO DARIO;486731-SAL;100;3;3;0,6;0,2
2026-07-11;PERSONAL COLLECT S.A;PERSONAL-DID-SAL;100;3;3;0,83;0,28
2026-07-11;P C C P S A;PCCP-DID;100;3;2;0,22;0,11
2026-07-11;NSS S.A.;234089-TRANSPUNI-SAL;100;3;1;2,37;2,37
2026-07-11;NSS S.A.;233918-VIABAIX-SAL;0;3;0;0;0
2026-07-11;COACTIVA GROUP.;1938311-SAL;100;3;1;0,27;0,27
2026-07-11;NSS S.A.;110540-CONCEPTO-SAL;100;3;2;2,35;1,18
2026-07-11;MU?OZ AGUIRRE & ASOCIADOS S.R.L.;13096882-SAL;100;3;3;0,1;0,03
2026-07-11;TELESERVICIOS Y MARKETING SRL;751349-SAL;0;2;0;0;0
2026-07-11;NSS S.A.;124228-OSPLAD-SAL;50;2;1;0,7;0,7
2026-07-11;NUETEL;NUETEL-DID-SAL;0;2;0;0;0
2026-07-11;NSS S.A.;126627-CANGALLO-SAL;100;2;2;8,47;4,23
2026-07-11;FRAIND HERNAN JAVIER;599837-SAL;0;2;0;0;0
2026-07-11;NSS S.A.;184145-ELSURCO-SAL;0;2;0;0;0
2026-07-11;NSS S.A.;1137-INSTITUTO-SAL;100;2;2;0,12;0,06
2026-07-11;SICARG S.R.L.;2466228-SAL;0;2;0;0;0
2026-07-11;NSS S.A.;1551231-JESUITAS-SAL;100;2;1;0,08;0,08
2026-07-11;NSS S.A.;151399-NAVICON-SAL;0;2;0;0;0
2026-07-11;GEORED S.A.;215755-SAL;100;2;2;0,15;0,08
2026-07-11;IPLAN INTERNATIONAL BUSINESS INC.;2271224-BTS-SAL;0;2;0;0;0
2026-07-11;C2 S.A.;C2-DID-SAL;100;2;2;0,15;0,08
2026-07-11;NSS S.A.;266245-GRUPO8-SAL;100;2;2;2,85;1,43
2026-07-11;NSS S.A.;1411852-ASOCIAC-SAL;100;2;2;1,57;0,78
2026-07-11;NSS S.A.;5D+-1789029-SAL;0;2;0;0;0
2026-07-11;NSS S.A.;122529-INSTSAL-SAL;100;2;2;1,22;0,61
2026-07-11;NSS S.A.;320877-ZARVAR-SAL;100;2;2;3,28;1,64
2026-07-11;ITION SRL;639013-SAL;100;2;2;3,88;1,94
2026-07-11;NSS S.A.;125494-OSPE-SAL;100;2;2;3,03;1,52
2026-07-11;BFB SOLUCIONES S.A.;BFB-1750497-SAL;100;2;2;0,2;0,1
2026-07-11;TELECOM ITALIA SPARKLE S.P.A. SILVER;TIS-CLARO-SAL;0;2;0;0;0
2026-07-11;NSS S.A.;117338-FITCH-SAL;100;2;2;0,18;0,09
2026-07-11;NSS S.A.;665583-GALITIS-SAL;100;2;2;0,15;0,08
2026-07-11;NSS S.A.;598352-PANATEL-SAL;100;2;2;0,67;0,33
2026-07-11;OP COMUNICACIONES FLEXIBLES;13089526-SAL;100;2;1;0,97;0,97
2026-07-11;PROSPECTIVAS SA;13088557-SAL;0;2;0;0;0
2026-07-11;HABLAME SRL;2758120-SAL;0;2;0;0;0
2026-07-11;DARCOM S.A.;160676-SAL;0;1;0;0;0
2026-07-11;COMUNICACION MULTIMEDIA SA;13088774-SAL;0;1;0;0;0
2026-07-11;NSS S.A.;23180-AMERICA-SAL;100;1;1;0,25;0,25
2026-07-11;NSS S.A.;216500-TITO-CAD-SAL;0;1;0;0;0
2026-07-11;NSS S.A.;72917-CAMARA-SAL;100;1;1;0,03;0,03
2026-07-11;NSS S.A.;661849-ZURICH-SAL;0;1;0;0;0
2026-07-11;NSS S.A.;365724-IGLESIA-SAL;100;1;1;0,62;0,62
2026-07-11;NSS S.A.;92506-LELOIR-SAL;100;1;1;0,07;0,07
2026-07-11;NSS S.A.;302689-BRASKEM-SAL;0;1;0;0;0
2026-07-11;GREEN CONSULT SRL;GREEN-DID-SAL;0;1;0;0;0
2026-07-11;AGINET S.A.;212283-SAL;100;1;1;0,05;0,05
2026-07-11;NSS S.A.;245717-YMKSA-SAL;100;1;1;0,6;0,6
2026-07-11;NSS S.A.;1832050-ADM-METR-SAL;100;1;1;0,25;0,25
2026-07-11;MM DIRECTA SA;2062806-SAL;0;1;0;0;0
2026-07-11;NSS S.A.;104049-FISHER-SAL;100;1;1;0,05;0,05
2026-07-11;NSS S.A.;15970-AXOFT-SAL;100;1;1;0,47;0,47
2026-07-11;ANALOGIAS SRL;13091636-PX8-SAL;0;1;0;0;0
2026-07-11;NSS S.A.;708697-COMARB-SAL;0;1;0;0;0
2026-07-11;NSS S.A.;1905563-DLJ-SAL;0;1;0;0;0
2026-07-11;NSS S.A.;1422751-TECOTEX-SAL;100;1;1;0,08;0,08
2026-07-11;NSS S.A.;737870-CONECTA2-SAL;100;1;1;0,43;0,43
2026-07-11;NSS S.A.;82991-TarNaran-SAL;0;1;0;0;0
2026-07-11;FLX SRL;1887143-SAL;0;1;0;0;0
2026-07-11;NSS S.A.;104597-OSDOCENTE-SAL;0;1;0;0;0
2026-07-11;MARTINEZ MAXIMILIANO ALBERTO;MARTINEZ-DID-SAL;100;1;1;0,07;0,07
2026-07-11;NSS S.A.;129754-INTERHOT-SAL;0;1;0;0;0
2026-07-11;IPBTEL LLC;IPBTEL-DID-SAL;100;1;1;4,2;4,2
2026-07-11;TESAM ARGENTINA SOCIEDAD ANONIMA (CUIT 30-68732541-5);456231-SAL;0;1;0;0;0
2026-07-11;INTERCALL SOLUCIONES S.R.L;INTERSOLU-SAL;0;1;0;0;0
2026-07-11;NSS S.A.;126434-KUARZO-SAL;100;1;1;0,6;0,6
2026-07-11;NSS S.A.;1937107-BANCREDI-SAL;0;1;0;0;0
2026-07-11;NSS S.A.;85191-BANCOCREDI-SAL;100;1;1;0,77;0,77
2026-07-11;ORANGE BUSINESS SERVICES ARGENTINA SA;ORANGE-SECONDARY-SAL;0;1;0;0;0
2026-07-11;NSS S.A.;1618415-HOTEL GU-SAL;100;1;1;5,07;5,07
2026-07-11;NSS S.A.;189795-AXOFT-SAL;100;1;1;1,5;1,5
2026-07-11;IBR ARGENTINA S.A.;IBR-FQDN-SAL;100;1;1;0,1;0,1
2026-07-11;SUIVANT SA;SUIVANT-SAL;0;1;0;0;0
2026-07-11;NSS S.A.;185055-TENIS-SAL;0;1;0;0;0
2026-07-11;NSS S.A.;1623241-MIG-SAL;0;1;0;0;0
2026-07-11;RODRIGUEZ MARCOS LEONARDO;RODRIGUEZ-DID-SAL;0;1;0;0;0
2026-07-11;MERCADOLIBRE S.R.L.;2216542-ML-Hiper-SAL;0;1;0;0;0
2026-07-11;NSS S.A.;694029-MIDDLE-SAL;0;1;0;0;0
2026-07-11;NSS S.A.;460137-SOCIEDAD-SAL;100;1;1;3,53;3,53
2026-07-11;NSS S.A.;126435-KUARZO-SAL;100;1;1;0,67;0,67
2026-07-11;PIXEL & PIXEL DIFUSIONES SRL;PIXEL-DID-SAL;0;1;0;0;0
2026-07-10;TELEFONICA DE ARGENTINA S.A.;TASA-AMBA-SIP-SAL;80,54;3033152;1235235;347408;0,28
2026-07-10;TELECOM ARGENTINA S.A.;TECO-AMBA-SIP-SAL;85,87;1611165;625731;199862,28;0,32
2026-07-10;INTERLINK FIBER NETWORK SA;FIRBER-SAL;7,07;952885;59470;16168,9;0,27
2026-07-10;Eduardo Trotta;ETROTTA-SAL;8,87;865464;65866;11745,5;0,18
2026-07-10;BERGAGNA CARLOS SEBASTIAN;DAINUS-SAL;22,43;812688;173131;10884,87;0,06
2026-07-10;AGINET S.A.;AGINET-MOBILE-SAL;96,16;545767;54561;11126,27;0,2
2026-07-10;AMX ARGENTINA S.A.;CLARO-SIP-LD-SAL;83,9;290993;146425;63089,87;0,43
2026-07-10;IPLAN INTERNATIONAL BUSINESS INC.;9672318-SAL;44,01;214832;12178;4373,45;0,36
2026-07-10;NSS S.A.;RutaAnuncios;0;187254;0;0;0
2026-07-10;TELECOM ARGENTINA S.A.;POI-CORDOBA-SIP-SAL;76,71;155324;71794;14021,07;0,2
2026-07-10;TELECOM ARGENTINA S.A.;POI-ROSARIO-SIP-SAL;81,48;133301;64276;14188,62;0,22
2026-07-10;FIBERMAX SA;266585-SAL;49,55;118521;25138;5029,93;0,2
2026-07-10;TELECOM ARGENTINA S.A.;POI-RESTNCIA-SIP-SAL;57,37;102546;36564;6388,02;0,17
2026-07-10;NUETEL;NUETEL1414-SAL;77,88;100230;48482;10876;0,22
2026-07-10;TELECOM ARGENTINA S.A.;POI-POSADAS-SIP-SAL;34,82;92867;24130;4232,08;0,18
2026-07-10;TELECOM ARGENTINA S.A.;POI-SALTA-SIP-SAL;67,16;85742;8395;3546,37;0,42
2026-07-10;TELEGLOBE;422155-SAL;60,66;70146;5638;5113,5;0,91
2026-07-10;NSS S.A.;VoiPack-out;96,15;58946;52520;129463,45;2,47
2026-07-10;TELECENTRO S.A.;TELECENTRO-LO-SAL;99,79;42538;8197;3171,92;0,39
2026-07-10;INFOBIP LATAM SA;INFOBIP-SAL;91,14;38110;25018;10220,03;0,41
2026-07-10;TELECOM ARGENTINA S.A.;POI-CRRNTES-SIP-SAL;78,76;29977;14061;2452,22;0,17
2026-07-10;AGINET S.A.;AGINET-NUM-BLOCK-SAL;95,51;29415;3812;627,4;0,16
2026-07-10;TARJETA NARANJA SA;13081166-SAL;100;27547;27520;96863,02;3,52
2026-07-10;TELECOM ARGENTINA S.A.;POI-FORMOSA-SIP-SAL;68,25;25937;10595;1990,47;0,19
2026-07-10;TELECOM ARGENTINA S.A.;POI-TUCUMAN-SIP-SAL;67,48;22407;6183;2469,77;0,4
2026-07-10;NSS S.A.;CVI-RETAIL-OUT;96,96;21737;18673;35639,28;1,91
2026-07-10;IPLAN INTERNATIONAL BUSINESS INC.;DIDWW-DK-SAL;97,37;19950;17468;63868,23;3,66
2026-07-10;NSS S.A.;NOGEO-CVI-SAL;99,16;18685;18118;52363,35;2,89
2026-07-10;BICENTEL, LLC;BICENTEL-DID-SAL;77,07;18498;8643;6650,63;0,77
2026-07-10;TELECOM ARGENTINA S.A.;POI-PARANA-SIP-SAL;73,92;17753;5744;1869,12;0,33
2026-07-10;Eduardo Trotta;TROTTA-REVSHARINGSAL;22,96;15095;3455;46604,5;13,49
2026-07-10;TELECOM ARGENTINA S.A.;POI-SANTAFE-SIP-SAL;78,04;14572;5738;2040,77;0,36
2026-07-10;LEVEL 3;LEVEL3-LD-SAL;76,29;13316;6708;1376,23;0,21
2026-07-10;TELECOM ARGENTINA S.A.;POI-SGESTERO-SIP-SAL;70,66;10876;4103;1225,32;0,3
2026-07-10;TELECOM ARGENTINA S.A.;POI-SNICOLAS-SIP-SA;70,88;10101;2225;748,57;0,34
2026-07-10;TELECOM ARGENTINA S.A.;POI-CAMPANA-SIP-SAL;47,55;9633;2493;557,47;0,22
2026-07-10;TELECOM ARGENTINA S.A.;POI-JUJUY-SIP-SAL;74,83;9537;2815;827,3;0,29
2026-07-10;CITYTECH SA;1893711-SAL;99,78;6393;6322;22862,13;3,62
2026-07-10;LINEIP S.R.L.;13097620-PX8-SAL;0;6373;0;0;0
2026-07-10;TIWS ARGENTINA II S.A;TIWS1-2033336-SAL;68,96;6296;3703;13637,27;3,68
2026-07-10;TELECOM ARGENTINA S.A.;POI-ESCOBAR-SIP-SAL;62,16;5153;1861;453,08;0,24
2026-07-10;TELECOM ARGENTINA S.A.;POI-RIO4TO-SIP-SAL;70,86;5142;1734;690,6;0,4
2026-07-10;TELECOM ARGENTINA S.A.;POI-VCPAZ-SIP-SAL;85,06;4869;2010;817,92;0,41
2026-07-10;IPLAN INTERNATIONAL BUSINESS INC.;AVOXI-DID-SAL;60,17;4724;2766;12439,43;4,5
2026-07-10;IPLAN INTERNATIONAL BUSINESS INC.;2155168-TWILIO-SAL;94,79;3653;3399;27937,47;8,22
2026-07-10;TELECOM ARGENTINA S.A.;POI-ARGUELLO-SIP-SAL;79,82;3524;1638;324,48;0,2
2026-07-10;TELECOM ARGENTINA S.A.;POI-ZARATE-SIP-SAL;73,2;3523;1177;317,45;0,27
2026-07-10;ORANGE BUSINESS SERVICES ARGENTINA SA;ORANGE-PRIMARY-SAL;100;3339;3248;13473,43;4,15
2026-07-10;V.I.S. MEDIA GROUP S.A.;VIS-DID-SAL;100;2944;1962;9336,88;4,76
2026-07-10;IDT CORPORATION DE ARGENTINA S.A.;IDT-DID-SAL;86,22;2824;2303;7299,88;3,17
2026-07-10;BELGACOM INTERNATIONAL CARRIER SERVICE S.A.;1453377-SAL;0;2726;0;0;0
2026-07-10;MERA SOLUTIONS SA;MERA-DID-SAL;99,92;2675;2656;10197,82;3,84
2026-07-10;BT LATAM ARGENTINA S.A. a borrar;BTLATAM-LD-Saliente;96,64;2520;1238;311,88;0,25
2026-07-10;TELECOM ARGENTINA S.A.;POI-SLORENZO-SIP-SAL;82,16;2481;930;220,57;0,24
2026-07-10;CONMEGA A.C.E.;13098440-PX8-SAL;0;2098;0;0;0
2026-07-10;TELECOM ARGENTINA S.A.;POI-SANPEDRO-SIP-SAL;38,18;2034;402;170,83;0,42
2026-07-10;BUSSINESS TELECOMMUNICATIONS SERVICES INC.;636361-SAL;0;2009;0;0;0
2026-07-10;NSS S.A.;Voipack-genesys-out;100;1939;1930;8207,85;4,25
2026-07-10;LEVEL 3;LEVEL3-LO-SAL;55,87;1804;814;1858,22;2,28
2026-07-10;BELGACOM INTERNATIONAL CARRIER SERVICE S.A.;BICS-DID-SAL;95,76;1481;1333;5051,38;3,79
2026-07-10;KONECTA SERVICIOS ADMINISTRATIVOS Y TECNOLOGICOS;1639305-SAL;99,86;1468;1423;4920,28;3,46
2026-07-10;GM TELECOM CORPORATION;GM-DID-SAL;60,63;1394;844;11403,72;13,51
2026-07-10;TOUCHED BPO;TOUCHED-DID-SAL;100;1350;1350;4525,65;3,35
2026-07-10;ALLEVA CLAUDIO HECTOR;1505281-SAL;96,3;1320;1223;2879,82;2,35
2026-07-10;COMERCIALIZADORA ONLINE S.A;EUROCALLDID-SAL;99,92;1316;1315;2534,28;1,93
2026-07-10;CENTRO INTERACCION MULTIMEDIA SA;APEX-DID-SAL;99,11;1275;1224;2608,23;2,13
2026-07-10;AGINET S.A.;AGINET-08XX-SAL;95,97;1260;119;349,77;2,94
2026-07-10;VOCALSAT ARGENTINA S.A.;VOCALSAT-DID-SAL;100;1225;1225;113,17;0,09
2026-07-10;GESTION DE PRESTAMOS Y COBRANZAS S.A.;1645564-SAL;100;1160;1065;3851,62;3,62
2026-07-10;THE CHAPEAU SRL;13096781-PX8-SAL;0;1131;0;0;0
2026-07-10;GLOBAL PROCESSING SA;1636352-SAL;99,9;1130;1048;1109,78;1,06
2026-07-10;CREDICUOTAS CONSUMO S.A.;13088519-SAL;100;1118;850;2771;3,26
2026-07-10;CETROGAR SA;CETROGAR-SAL;0;1015;0;0;0
2026-07-10;IPLAN INTERNATIONAL BUSINESS INC.;DIDLOGIC-SAL;0;994;0;0;0
2026-07-10;TELETEL CHILE;413460-SAL;100;962;936;8552,6;9,14
2026-07-10;MO & PC COLLECTIONS ARGENTINA;1517615-SAL;100;945;928;3044,65;3,28
2026-07-10;ORANGE BUSINESS SERVICES ARGENTINA SA;ORANGE-800SIP-SAL;100;927;914;7368,17;8,06
2026-07-10;ON LINE ASSISTANCE SA;13045865-PX8-SAL;0;888;0;0;0
2026-07-10;TECNOLOGIA Y TELECOMUNICACIONES IP S.R.L;TYT-DID-SAL;97,41;885;826;2136,28;2,59
2026-07-10;PRO ACTION SERVICES S.A.;PROACTION-DID-SAL;100;870;197;580,77;2,95
2026-07-10;EASY CALL SA;EASYCALL-SAL;96,72;868;118;76,93;0,65
2026-07-10;KLEVA TECH;13100368-PX8-SAL;0;838;0;0;0
2026-07-10;SEGUROS BERNARDINO RIVADAVIA COOP LTDA;1926286-SAL;100;829;828;1218,53;1,47
2026-07-10;CASSINI COLLECTING SA;CASSINI-SAL;100;822;789;1955,77;2,48
2026-07-10;MARCELO H. PENA SA;733901-SAL;0;779;0;0;0
2026-07-10;MENTAWAI S.R.L.;666803-SAL;100;764;752;733,68;0,98
2026-07-10;OLUM SRL;OLUM-DID-SAL;100;732;732;190,32;0,26
2026-07-10;CAT TECHNOLOGIES ARGENTINA SOCIEDAD ANONIMA;CATDID-SAL;100;712;697;2412,15;3,46
2026-07-10;AZCOM SRL;492508-SAL;99,29;705;700;1507,42;2,15
2026-07-10;TELETEL S. A.;647201-SAL;99,17;705;597;2437,03;4,08
2026-07-10;CORDIAL COLLECTIONS S.A;1599013-SAL;99,85;662;657;2318,87;3,53
2026-07-10;MO & PC COLLECTIONS ARGENTINA;2827126-DID-SAL;0;647;0;0;0
2026-07-10;BERGAGNA CARLOS SEBASTIAN;BERGAGNA-0800-SAL;23,66;644;150;473,1;3,15
2026-07-10;I-FULL SRL;1877667-SAL;97,63;614;577;1079,92;1,87
2026-07-10;GESTION LEGAL S.A.;GESTIONLEGAL-SAL;100;611;609;1765,15;2,9
2026-07-10;ATX;ATX-SAL;100;601;3;0,43;0,14
2026-07-10;TELEGLOBE;TATA-DID-SAL;98,84;587;511;1398,33;2,74
2026-07-10;NSS S.A.;407301-BASAM-SAL;96,63;569;545;775,6;1,42
